,time,cs_1mm,cs_5mm,cs_7mm,cs_9mm
791,126560000.0,3.780449458851e-08,1.020042862517e-10,1.020129960847e-10,1.120504227522e-10
792,126720000.0,3.783940859223e-08,1.020051304787e-10,1.02013397555e-10,1.120609784049e-10
793,126880000.0,3.787426894828e-08,1.020059853837e-10,1.020138005972e-10,1.120715218276e-10
794,127040000.0,3.790907578209e-08,1.02006851079e-10,1.020142052131e-10,1.120820530397e-10
795,127200000.0,3.794382921871e-08,1.020077276777e-10,1.020146114045e-10,1.120925720608e-10
796,127360000.0,3.797852938287e-08,1.020086152936e-10,1.020150191732e-10,1.121030789102e-10
797,127520000.0,3.801317639894e-08,1.020095140418e-10,1.020154285211e-10,1.121135736076e-10
798,127680000.0,3.804777039096e-08,1.020104240379e-10,1.020158394498e-10,1.121240561722e-10
799,127840000.0,3.808231148261e-08,1.020113453988e-10,1.020162519612e-10,1.121345266236e-10
800,128000000.0,3.811679979724e-08,1.020122782421e-10,1.02016666057e-10,1.12144984981e-10
801,128160000.0,3.815123545785e-08,1.020132226865e-10,1.020170817389e-10,1.121554312639e-10
802,128320000.0,3.818561858711e-08,1.020141788515e-10,1.020174990088e-10,1.121658654915e-10
803,128480000.0,3.821994930734e-08,1.020151468577e-10,1.020179178683e-10,1.121762876832e-10
804,128640000.0,3.825422774052e-08,1.020161268264e-10,1.020183383193e-10,1.121866978583e-10
805,128800000.0,3.82884540083e-08,1.020171188802e-10,1.020187603632e-10,1.12197096036e-10
806,128960000.0,3.832262823198e-08,1.020181231423e-10,1.02019184002e-10,1.122074822355e-10
807,129120000.0,3.835675053252e-08,1.020191397372e-10,1.020196092372e-10,1.122178564762e-10
808,129280000.0,3.839082103057e-08,1.020201687902e-10,1.020200360706e-10,1.122282187771e-10
809,129440000.0,3.842483984642e-08,1.020212104275e-10,1.020204645037e-10,1.122385691574e-10
810,129600000.0,3.845880710002e-08,1.020222647765e-10,1.020208945384e-10,1.122489076363e-10
811,129760000.0,3.849272291102e-08,1.020233319653e-10,1.020213261761e-10,1.122592342329e-10
812,129920000.0,3.85265873987e-08,1.020244121233e-10,1.020217594186e-10,1.122695489662e-10
813,130080000.0,3.856040068202e-08,1.020255053807e-10,1.020221942674e-10,1.122798518554e-10
814,130240000.0,3.859416287961e-08,1.020266118687e-10,1.020226307243e-10,1.122901429194e-10
815,130400000.0,3.862787410979e-08,1.020277317195e-10,1.020230687907e-10,1.123004221774e-10
816,130560000.0,3.866153449049e-08,1.020288650666e-10,1.020235084682e-10,1.123106896482e-10
817,130720000.0,3.869514413939e-08,1.02030012044e-10,1.020239497586e-10,1.123209453508e-10
818,130880000.0,3.872870317377e-08,1.020311727871e-10,1.020243926632e-10,1.123311893042e-10
819,131040000.0,3.876221171064e-08,1.020323474323e-10,1.020248371837e-10,1.123414215273e-10
820,131200000.0,3.879566986663e-08,1.020335361167e-10,1.020252833217e-10,1.123516420389e-10
821,131360000.0,3.882907775809e-08,1.020347389789e-10,1.020257310787e-10,1.12361850858e-10
822,131520000.0,3.886243550102e-08,1.020359561583e-10,1.020261804561e-10,1.123720480034e-10
823,131680000.0,3.889574321109e-08,1.020371877952e-10,1.020266314556e-10,1.123822334938e-10
824,131840000.0,3.892900100368e-08,1.020384340312e-10,1.020270840786e-10,1.123924073481e-10
825,132000000.0,3.89622089938e-08,1.020396950088e-10,1.020275383266e-10,1.12402569585e-10
826,132160000.0,3.899536729617e-08,1.020409708716e-10,1.020279942011e-10,1.124127202233e-10
827,132320000.0,3.902847602518e-08,1.020422617644e-10,1.020284517036e-10,1.124228592816e-10
828,132480000.0,3.90615352949e-08,1.020435678328e-10,1.020289108356e-10,1.124329867786e-10
829,132640000.0,3.909454521909e-08,1.020448892236e-10,1.020293715985e-10,1.12443102733e-10
830,132800000.0,3.912750591117e-08,1.020462260847e-10,1.020298339937e-10,1.124532071635e-10
831,132960000.0,3.916041748426e-08,1.02047578565e-10,1.020302980227e-10,1.124633000885e-10
832,133120000.0,3.919328005115e-08,1.020489468147e-10,1.020307636869e-10,1.124733815267e-10
833,133280000.0,3.922609372434e-08,1.020503309848e-10,1.020312309878e-10,1.124834514967e-10
834,133440000.0,3.925885861596e-08,1.020517312276e-10,1.020316999266e-10,1.124935100169e-10
835,133600000.0,3.929157483789e-08,1.020531476964e-10,1.020321705049e-10,1.125035571059e-10
836,133760000.0,3.932424250165e-08,1.020545805456e-10,1.020326427239e-10,1.12513592782e-10
837,133920000.0,3.935686171847e-08,1.020560299308e-10,1.020331165851e-10,1.125236170639e-10
838,134080000.0,3.938943259926e-08,1.020574960086e-10,1.020335920899e-10,1.125336299697e-10
839,134240000.0,3.942195525462e-08,1.020589789367e-10,1.020340692395e-10,1.125436315181e-10
840,134400000.0,3.945442979483e-08,1.020604788741e-10,1.020345480353e-10,1.125536217272e-10
841,134560000.0,3.948685632988e-08,1.020619959809e-10,1.020350284786e-10,1.125636006155e-10
842,134720000.0,3.951923496943e-08,1.02063530418e-10,1.020355105708e-10,1.125735682012e-10
843,134880000.0,3.955156582285e-08,1.020650823479e-10,1.020359943132e-10,1.125835245027e-10
844,135040000.0,3.958384899919e-08,1.02066651934e-10,1.02036479707e-10,1.125934695382e-10
845,135200000.0,3.961608460719e-08,1.020682393408e-10,1.020369667536e-10,1.126034033258e-10
846,135360000.0,3.96482727553e-08,1.02069844734e-10,1.020374554541e-10,1.126133258839e-10
847,135520000.0,3.968041355165e-08,1.020714682807e-10,1.0203794581e-10,1.126232372305e-10
848,135680000.0,3.971250710409e-08,1.020731101487e-10,1.020384378224e-10,1.126331373838e-10
849,135840000.0,3.974455352013e-08,1.020747705074e-10,1.020389314926e-10,1.12643026362e-10
850,136000000.0,3.977655290702e-08,1.02076449527e-10,1.020394268218e-10,1.126529041831e-10
851,136160000.0,3.980850537166e-08,1.020781473792e-10,1.020399238113e-10,1.126627708651e-10
852,136320000.0,3.984041102069e-08,1.020798642368e-10,1.020404224622e-10,1.126726264262e-10
853,136480000.0,3.987226996043e-08,1.020816002735e-10,1.020409227758e-10,1.126824708842e-10
854,136640000.0,3.99040822969e-08,1.020833556646e-10,1.020414247532e-10,1.126923042573e-10
855,136800000.0,3.993584813584e-08,1.020851305864e-10,1.020419283957e-10,1.127021265633e-10
856,136960000.0,3.996756758268e-08,1.020869252163e-10,1.020424337044e-10,1.127119378202e-10
857,137120000.0,3.999924074254e-08,1.02088739733e-10,1.020429406804e-10,1.127217380458e-10
858,137280000.0,4.003086772026e-08,1.020905743166e-10,1.02043449325e-10,1.12731527258e-10
859,137440000.0,4.00624486204e-08,1.02092429148e-10,1.020439596392e-10,1.127413054747e-10
860,137600000.0,4.009398354719e-08,1.020943044097e-10,1.020444716243e-10,1.127510727137e-10
861,137760000.0,4.012547260459e-08,1.020962002853e-10,1.020449852812e-10,1.127608289928e-10
862,137920000.0,4.015691589626e-08,1.020981169595e-10,1.020455006112e-10,1.127705743296e-10
863,138080000.0,4.018831352557e-08,1.021000546184e-10,1.020460176153e-10,1.12780308742e-10
864,138240000.0,4.021966559561e-08,1.021020134492e-10,1.020465362946e-10,1.127900322477e-10
865,138400000.0,4.025097220916e-08,1.021039936404e-10,1.020470566502e-10,1.127997448643e-10
866,138560000.0,4.028223346872e-08,1.021059953819e-10,1.020475786832e-10,1.128094466094e-10
867,138720000.0,4.03134494765e-08,1.021080188646e-10,1.020481023946e-10,1.128191375007e-10
868,138880000.0,4.034462033443e-08,1.021100642808e-10,1.020486277854e-10,1.128288175558e-10
869,139040000.0,4.037574614413e-08,1.021121318239e-10,1.020491548568e-10,1.128384867922e-10
870,139200000.0,4.040682700697e-08,1.021142216888e-10,1.020496836098e-10,1.128481452274e-10
871,139360000.0,4.043786302401e-08,1.021163340716e-10,1.020502140453e-10,1.128577928791e-10
872,139520000.0,4.046885429603e-08,1.021184691695e-10,1.020507461644e-10,1.128674297645e-10
873,139680000.0,4.049980092352e-08,1.021206271813e-10,1.020512799681e-10,1.128770559013e-10
874,139840000.0,4.05307030067e-08,1.021228083067e-10,1.020518154573e-10,1.128866713068e-10
875,140000000.0,4.056156064551e-08,1.021250127469e-10,1.020523526331e-10,1.128962759984e-10
876,140160000.0,4.059237393959e-08,1.021272407045e-10,1.020528914964e-10,1.129058699934e-10
877,140320000.0,4.062314298832e-08,1.021294923832e-10,1.020534320481e-10,1.129154533092e-10
878,140480000.0,4.065386789079e-08,1.02131767988e-10,1.020539742893e-10,1.129250259632e-10
879,140640000.0,4.06845487458e-08,1.021340677254e-10,1.020545182209e-10,1.129345879725e-10
880,140800000.0,4.07151856519e-08,1.021363918031e-10,1.020550638437e-10,1.129441393545e-10
881,140960000.0,4.074577870734e-08,1.0213874043e-10,1.020556111588e-10,1.129536801264e-10
882,141120000.0,4.077632801009e-08,1.021411138165e-10,1.02056160167e-10,1.129632103053e-10
883,141280000.0,4.080683365788e-08,1.021435121742e-10,1.020567108692e-10,1.129727299084e-10
884,141440000.0,4.083729574812e-08,1.021459357161e-10,1.020572632664e-10,1.129822389529e-10
885,141600000.0,4.086771437797e-08,1.021483846565e-10,1.020578173593e-10,1.129917374559e-10
886,141760000.0,4.089808964432e-08,1.021508592111e-10,1.020583731489e-10,1.130012254344e-10
887,141920000.0,4.092842164378e-08,1.021533595969e-10,1.020589306361e-10,1.130107029056e-10
888,142080000.0,4.095871047268e-08,1.021558860323e-10,1.020594898216e-10,1.130201698864e-10
889,142240000.0,4.098895622709e-08,1.021584387368e-10,1.020600507063e-10,1.130296263938e-10
890,142400000.0,4.101915900282e-08,1.021610179316e-10,1.020606132912e-10,1.130390724448e-10
891,142560000.0,4.104931889539e-08,1.021636238391e-10,1.020611775769e-10,1.130485080564e-10
892,142720000.0,4.107943600006e-08,1.02166256683e-10,1.020617435643e-10,1.130579332455e-10
893,142880000.0,4.110951041183e-08,1.021689166885e-10,1.020623112542e-10,1.130673480288e-10
894,143040000.0,4.113954222542e-08,1.021716040822e-10,1.020628806474e-10,1.130767524234e-10
895,143200000.0,4.116953153528e-08,1.02174319092e-10,1.020634517447e-10,1.130861464461e-10
896,143360000.0,4.119947843562e-08,1.02177061947e-10,1.020640245469e-10,1.130955301135e-10
897,143520000.0,4.122938302037e-08,1.021798328781e-10,1.020645990547e-10,1.131049034426e-10
898,143680000.0,4.125924538319e-08,1.021826321172e-10,1.020651752689e-10,1.131142664499e-10
899,143840000.0,4.128906561748e-08,1.021854598979e-10,1.020657531903e-10,1.131236191524e-10
900,144000000.0,4.131884381639e-08,1.02188316455e-10,1.020663328195e-10,1.131329615666e-10
901,144160000.0,4.134858007279e-08,1.021912020247e-10,1.020669141573e-10,1.131422937092e-10
902,144320000.0,4.137827447931e-08,1.021941168448e-10,1.020674972044e-10,1.131516155968e-10
903,144480000.0,4.14079271283e-08,1.021970611544e-10,1.020680819616e-10,1.131609272461e-10
904,144640000.0,4.143753811186e-08,1.02200035194e-10,1.020686684296e-10,1.131702286735e-10
905,144800000.0,4.146710752184e-08,1.022030392054e-10,1.020692566089e-10,1.131795198958e-10
906,144960000.0,4.149663544982e-08,1.022060734322e-10,1.020698465004e-10,1.131888009293e-10
907,145120000.0,4.152612198713e-08,1.02209138119e-10,1.020704381047e-10,1.131980717905e-10
908,145280000.0,4.155556722484e-08,1.022122335121e-10,1.020710314224e-10,1.13207332496e-10
909,145440000.0,4.158497125376e-08,1.022153598593e-10,1.020716264543e-10,1.132165830621e-10
910,145600000.0,4.161433416445e-08,1.022185174095e-10,1.020722232009e-10,1.132258235053e-10
911,145760000.0,4.164365604723e-08,1.022217064134e-10,1.02072821663e-10,1.132350538419e-10
912,145920000.0,4.167293699215e-08,1.022249271231e-10,1.02073421841e-10,1.132442740883e-10
913,146080000.0,4.1702177089e-08,1.022281797919e-10,1.020740237358e-10,1.132534842608e-10
914,146240000.0,4.173137642736e-08,1.022314646749e-10,1.020746273478e-10,1.132626843757e-10
915,146400000.0,4.17605350965e-08,1.022347820284e-10,1.020752326776e-10,1.132718744492e-10
916,146560000.0,4.17896531855e-08,1.022381321103e-10,1.02075839726e-10,1.132810544977e-10
917,146720000.0,4.181873078314e-08,1.0224151518e-10,1.020764484934e-10,1.132902245372e-10
918,146880000.0,4.184776797798e-08,1.022449314983e-10,1.020770589804e-10,1.13299384584e-10
919,147040000.0,4.187676485832e-08,1.022483813276e-10,1.020776711876e-10,1.133085346542e-10
920,147200000.0,4.190572151222e-08,1.022518649316e-10,1.020782851156e-10,1.133176747639e-10
921,147360000.0,4.193463802751e-08,1.022553825757e-10,1.020789007649e-10,1.133268049293e-10
922,147520000.0,4.196351449173e-08,1.022589345266e-10,1.020795181361e-10,1.133359251664e-10
923,147680000.0,4.199235099222e-08,1.022625210526e-10,1.020801372296e-10,1.133450354912e-10
924,147840000.0,4.202114761605e-08,1.022661424236e-10,1.020807580461e-10,1.133541359198e-10
925,148000000.0,4.204990445007e-08,1.022697989108e-10,1.02081380586e-10,1.133632264681e-10
926,148160000.0,4.207862158086e-08,1.02273490787e-10,1.020820048498e-10,1.133723071521e-10
927,148320000.0,4.210729909477e-08,1.022772183267e-10,1.020826308381e-10,1.133813779877e-10
928,148480000.0,4.213593707791e-08,1.022809818055e-10,1.020832585514e-10,1.133904389909e-10
929,148640000.0,4.216453561615e-08,1.022847815011e-10,1.0208388799e-10,1.133994901774e-10
930,148800000.0,4.219309479513e-08,1.022886176922e-10,1.020845191546e-10,1.134085315631e-10
931,148960000.0,4.222161470023e-08,1.022924906592e-10,1.020851520455e-10,1.134175631639e-10
932,149120000.0,4.225009541661e-08,1.022964006842e-10,1.020857866633e-10,1.134265849954e-10
933,149280000.0,4.227853702918e-08,1.023003480508e-10,1.020864230083e-10,1.134355970736e-10
934,149440000.0,4.230693962262e-08,1.023043330438e-10,1.02087061081e-10,1.13444599414e-10
935,149600000.0,4.233530328138e-08,1.0230835595e-10,1.02087700882e-10,1.134535920325e-10
936,149760000.0,4.236362808966e-08,1.023124170576e-10,1.020883424115e-10,1.134625749447e-10
937,149920000.0,4.239191413144e-08,1.023165166563e-10,1.0208898567e-10,1.134715481661e-10
938,150080000.0,4.242016149046e-08,1.023206550372e-10,1.020896306579e-10,1.134805117125e-10
939,150240000.0,4.244837025022e-08,1.023248324934e-10,1.020902773756e-10,1.134894655995e-10
940,150400000.0,4.2476540494e-08,1.023290493192e-10,1.020909258236e-10,1.134984098425e-10
941,150560000.0,4.250467230485e-08,1.023333058106e-10,1.020915760021e-10,1.135073444572e-10
942,150720000.0,4.253276576557e-08,1.023376022652e-10,1.020922279117e-10,1.135162694591e-10
943,150880000.0,4.256082095875e-08,1.023419389821e-10,1.020928815526e-10,1.135251848635e-10
944,151040000.0,4.258883796675e-08,1.023463162621e-10,1.020935369252e-10,1.13534090686e-10
945,151200000.0,4.261681687167e-08,1.023507344074e-10,1.020941940299e-10,1.13542986942e-10
946,151360000.0,4.264475775543e-08,1.023551937221e-10,1.02094852867e-10,1.135518736469e-10
947,151520000.0,4.267266069968e-08,1.023596945115e-10,1.020955134369e-10,1.135607508161e-10
948,151680000.0,4.270052578588e-08,1.023642370829e-10,1.020961757399e-10,1.135696184648e-10
949,151840000.0,4.272835309523e-08,1.023688217449e-10,1.020968397764e-10,1.135784766085e-10
950,152000000.0,4.275614270873e-08,1.023734488078e-10,1.020975055465e-10,1.135873252624e-10
951,152160000.0,4.278389470715e-08,1.023781185836e-10,1.020981730508e-10,1.135961644417e-10
952,152320000.0,4.281160917102e-08,1.023828313858e-10,1.020988422894e-10,1.136049941617e-10
953,152480000.0,4.283928618067e-08,1.023875875296e-10,1.020995132627e-10,1.136138144377e-10
954,152640000.0,4.286692581618e-08,1.023923873318e-10,1.021001859709e-10,1.136226252846e-10
955,152800000.0,4.289452815745e-08,1.023972311107e-10,1.021008604144e-10,1.136314267178e-10
956,152960000.0,4.292209328411e-08,1.024021191865e-10,1.021015365934e-10,1.136402187523e-10
957,153120000.0,4.294962127561e-08,1.024070518807e-10,1.021022145082e-10,1.136490014033e-10
958,153280000.0,4.297711221115e-08,1.024120295167e-10,1.02102894159e-10,1.136577746857e-10
959,153440000.0,4.300456616974e-08,1.024170524195e-10,1.021035755461e-10,1.136665386147e-10
960,153600000.0,4.303198323014e-08,1.024221209156e-10,1.021042586697e-10,1.136752932052e-10
961,153760000.0,4.305936347092e-08,1.024272353333e-10,1.021049435302e-10,1.136840384722e-10
962,153920000.0,4.308670697043e-08,1.024323960025e-10,1.021056301276e-10,1.136927744308e-10
963,154080000.0,4.311401380677e-08,1.024376032547e-10,1.021063184623e-10,1.137015010957e-10
964,154240000.0,4.314128405786e-08,1.024428574231e-10,1.021070085345e-10,1.13710218482e-10
965,154400000.0,4.316851780141e-08,1.024481588426e-10,1.021077003443e-10,1.137189266044e-10
966,154560000.0,4.319571511488e-08,1.024535078497e-10,1.021083938921e-10,1.137276254779e-10
967,154720000.0,4.322287607554e-08,1.024589047827e-10,1.021090891779e-10,1.137363151172e-10
968,154880000.0,4.325000076046e-08,1.024643499813e-10,1.02109786202e-10,1.137449955372e-10
969,155040000.0,4.327708924646e-08,1.024698437872e-10,1.021104849645e-10,1.137536667526e-10
970,155200000.0,4.330414161017e-08,1.024753865436e-10,1.021111854657e-10,1.137623287782e-10
971,155360000.0,4.333115792803e-08,1.024809785954e-10,1.021118877057e-10,1.137709816286e-10
972,155520000.0,4.335813827623e-08,1.024866202891e-10,1.021125916847e-10,1.137796253186e-10
973,155680000.0,4.338508273076e-08,1.024923119731e-10,1.021132974029e-10,1.137882598628e-10
974,155840000.0,4.341199136743e-08,1.024980539973e-10,1.021140048603e-10,1.137968852759e-10
975,156000000.0,4.343886426181e-08,1.025038467135e-10,1.021147140572e-10,1.138055015724e-10
976,156160000.0,4.346570148928e-08,1.025096904749e-10,1.021154249936e-10,1.138141087669e-10
977,156320000.0,4.349250312499e-08,1.025155856367e-10,1.021161376698e-10,1.13822706874e-10
978,156480000.0,4.351926924392e-08,1.025215325557e-10,1.021168520858e-10,1.138312959082e-10
979,156640000.0,4.354599992081e-08,1.025275315902e-10,1.021175682418e-10,1.13839875884e-10
980,156800000.0,4.357269523021e-08,1.025335831006e-10,1.021182861379e-10,1.138484468159e-10
981,156960000.0,4.359935524647e-08,1.025396874488e-10,1.021190057742e-10,1.138570087183e-10
982,157120000.0,4.362598004373e-08,1.025458449983e-10,1.021197271508e-10,1.138655616056e-10
983,157280000.0,4.365256969592e-08,1.025520561146e-10,1.021204502677e-10,1.138741054923e-10
984,157440000.0,4.367912427677e-08,1.025583211648e-10,1.021211751252e-10,1.138826403926e-10
985,157600000.0,4.370564385983e-08,1.025646405175e-10,1.021219017232e-10,1.13891166321e-10
986,157760000.0,4.373212851841e-08,1.025710145435e-10,1.021226300619e-10,1.138996832917e-10
987,157920000.0,4.375857832565e-08,1.025774436149e-10,1.021233601414e-10,1.13908191319e-10
988,158080000.0,4.378499335449e-08,1.025839281058e-10,1.021240919616e-10,1.139166904172e-10
989,158240000.0,4.381137367764e-08,1.02590468392e-10,1.021248255227e-10,1.139251806005e-10
990,158400000.0,4.383771936764e-08,1.025970648508e-10,1.021255608248e-10,1.139336618832e-10
991,158560000.0,4.386403049682e-08,1.026037178617e-10,1.021262978678e-10,1.139421342793e-10
992,158720000.0,4.389030713733e-08,1.026104278055e-10,1.021270366518e-10,1.13950597803e-10
